timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,Motor0,Motor1,Motor2,Motor3,Motor4,Motor5,Motor6,Motor7
1457272150849,-0.48780487804878053,0.48780487804878053,-0.9756097560975611,0.00390625,-0.017578125,0.943359375,0,0,0,1502,1496,1497,1489,1938,1500,1500,1500,1456,1452,1422,1478,0,0,0,0
1457272150895,1.4634146341463417,-0.48780487804878053,-5.853658536585367,0.013671875,-0.0078125,0.974609375,0,0,0,1502,1496,1497,1496,1938,1500,1500,1500,1472,1450,1418,1492,0,0,0,0
1457272150948,0,0,3.414634146341464,0.001953125,-0.03515625,0.96484375,0,0,0,1503,1495,1498,1503,1938,1500,1500,1500,1464,1462,1434,1488,0,0,0,0
1457272150998,0.48780487804878053,-0.48780487804878053,4.390243902439025,0.009765625,-0.033203125,0.95703125,0,0,0,1501,1495,1497,1512,1938,1500,1500,1500,1471,1469,1439,1497,0,0,0,0
1457272151047,0,0.24390243902439027,3.1707317073170733,0.00390625,-0.02734375,0.947265625,0,0,0,1503,1495,1497,1515,1938,1500,1500,1500,1472,1474,1446,1496,0,0,0,0
1457272151097,1.2195121951219514,0.48780487804878053,-10.975609756097562,-0.005859375,-0.025390625,0.982421875,0,0,0,1503,1495,1496,1521,1938,1500,1500,1500,1483,1473,1443,1505,0,0,0,0
1457272151146,1.2195121951219514,-0.9756097560975611,-0.48780487804878053,0.005859375,-0.029296875,0.943359375,0,0,0,1502,1495,1497,1527,1938,1500,1500,1500,1488,1478,1446,1512,0,0,0,0
1457272151196,0,0.7317073170731708,0,0.017578125,0.083984375,0.95703125,0,0,0,1502,1495,1497,1531,1938,1500,1500,1500,1490,1480,1452,1514,0,0,0,0
1457272151245,-0.48780487804878053,-0.48780487804878053,3.1707317073170733,0.01171875,-0.013671875,0.9765625,0,0,0,1503,1495,1497,1535,1938,1500,1500,1500,1490,1488,1458,1516,0,0,0,0
1457272151295,-0.48780487804878053,0.7317073170731708,9.51219512195122,0.009765625,-0.025390625,0.986328125,0,0,0,1502,1496,1496,1540,1938,1500,1500,1500,1500,1484,1454,1526,0,0,0,0
1457272151344,1.9512195121951221,-0.24390243902439027,5.853658536585367,0.009765625,-0.115234375,0.984375,0,0,0,1503,1495,1496,1543,1938,1500,1500,1500,1498,1496,1462,1520,0,0,0,0
1457272151394,-0.7317073170731708,-0.7317073170731708,-1.707317073170732,0.0234375,0.005859375,0.96875,0,0,0,1503,1495,1498,1548,1938,1500,1500,1500,1505,1493,1461,1529,0,0,0,0
1457272151445,0.24390243902439027,0.24390243902439027,1.2195121951219514,0.009765625,-0.015625,0.947265625,0,0,0,1502,1495,1497,1552,1938,1500,1500,1500,1508,1500,1464,1532,0,0,0,0
1457272151499,-0.24390243902439027,0.9756097560975611,-1.707317073170732,0.001953125,-0.052734375,0.966796875,0,0,0,1502,1495,1497,1556,1938,1500,1500,1500,1508,1502,1470,1536,0,0,0,0
1457272151545,0,-0.24390243902439027,1.9512195121951221,0.041015625,0.078125,0.939453125,0,0,0,1501,1496,1496,1563,1938,1500,1500,1500,1516,1504,1472,1544,0,0,0,0
1457272151596,0.9756097560975611,-0.48780487804878053,3.658536585365854,0.025390625,-0.056640625,0.998046875,0,0,0,1503,1496,1496,1569,1939,1500,1500,1500,1521,1513,1475,1547,0,0,0,0
1457272151645,0.48780487804878053,0.24390243902439027,2.682926829268293,0.255859375,-0.44140625,0.9921875,0,0,0,1503,1495,1498,1575,1939,1500,1500,1500,1525,1517,1481,1549,0,0,0,0
1457272151694,-0.7317073170731708,1.4634146341463417,-1.707317073170732,0.017578125,-0.291015625,0.89453125,0,0,0,1503,1496,1496,1576,1937,1500,1500,1500,1522,1518,1486,1550,0,0,0,0
1457272151747,-0.24390243902439027,-0.24390243902439027,5.853658536585367,0.0234375,-1.076171875,0.953125,0,0,0,1503,1496,1498,1576,1938,1500,1500,1500,1522,1520,1486,1548,0,0,0,0
1457272151798,0.9756097560975611,0.7317073170731708,-1.9512195121951221,0.10546875,-0.33984375,0.935546875,0,0,0,1502,1495,1496,1576,1938,1500,1500,1500,1524,1520,1484,1548,0,0,0,0
1457272151847,0,-0.7317073170731708,-0.48780487804878053,0.015625,-0.046875,0.931640625,0,0,0,1503,1495,1496,1576,1938,1500,1500,1500,1525,1515,1481,1555,0,0,0,0
1457272151897,0.7317073170731708,0.48780487804878053,1.4634146341463417,0.03125,-0.16015625,0.888671875,0,0,0,1502,1495,1498,1575,1939,1500,1500,1500,1522,1516,1484,1550,0,0,0,0
1457272151947,-0.9756097560975611,0,11.707317073170733,0.015625,-0.009765625,0.9375,0,0,0,1501,1495,1498,1575,1939,1500,1500,1500,1522,1518,1482,1550,0,0,0,0
1457272151996,-0.9756097560975611,-0.48780487804878053,0.7317073170731708,0.017578125,-0.09765625,1.001953125,0,0,0,1501,1496,1496,1576,1938,1500,1500,1500,1522,1520,1482,1552,0,0,0,0
1457272152046,-0.7317073170731708,0,-8.78048780487805,0.015625,0.068359375,0.986328125,0,0,0,1503,1495,1496,1576,1938,1500,1500,1500,1523,1517,1481,1555,0,0,0,0
1457272152095,0.24390243902439027,0,-1.2195121951219514,0.01171875,-0.091796875,0.98046875,0,0,0,1503,1495,1496,1580,1938,1500,1500,1500,1527,1521,1485,1559,0,0,0,0
1457272152145,-1.2195121951219514,0.9756097560975611,6.097560975609757,0.033203125,0.0859375,0.998046875,0,0,0,1503,1496,1496,1585,1938,1500,1500,1500,1533,1523,1485,1563,0,0,0,0
1457272152195,0.7317073170731708,1.4634146341463417,-3.658536585365854,0.013671875,-0.0390625,0.978515625,0,0,0,1503,1496,1497,1593,1938,1500,1500,1500,1536,1530,1496,1566,0,0,0,0
1457272152245,-0.24390243902439027,-0.9756097560975611,-10.000000000000002,0,-0.033203125,0.9921875,0,0,0,1503,1495,1498,1598,1938,1500,1500,1500,1539,1541,1501,1567,0,0,0,0
1457272152295,-1.707317073170732,-1.4634146341463417,-3.414634146341464,0.00390625,-0.025390625,0.9375,0,0,0,1501,1495,1496,1601,1938,1500,1500,1500,1545,1537,1497,1577,0,0,0,0
1457272152350,0.48780487804878053,-0.48780487804878053,5.609756097560976,0.01171875,-0.013671875,0.978515625,0,0,0,1501,1495,1496,1603,1938,1500,1500,1500,1544,1538,1500,1578,0,0,0,0
1457272152399,0.48780487804878053,1.4634146341463417,3.414634146341464,0,-0.009765625,0.97265625,0,0,0,1502,1496,1496,1610,1938,1500,1500,1500,1551,1543,1505,1585,0,0,0,0
1457272152446,-0.9756097560975611,0.24390243902439027,8.78048780487805,0.01171875,0.04296875,0.97265625,0,0,0,1501,1496,1496,1618,1938,1500,1500,1500,1559,1549,1509,1591,0,0,0,0
1457272152499,0.7317073170731708,0.7317073170731708,5.365853658536586,0.00390625,-0.03515625,0.984375,0,0,0,1502,1495,1496,1623,1938,1500,1500,1500,1562,1552,1516,1594,0,0,0,0
1457272152548,-1.2195121951219514,0.9756097560975611,3.658536585365854,0.00390625,-0.146484375,0.986328125,0,0,0,1502,1495,1497,1626,1938,1500,1500,1500,1568,1552,1514,1598,0,0,0,0
1457272152598,0,-0.9756097560975611,-1.4634146341463417,0.025390625,-0.1953125,0.876953125,0,0,0,1502,1495,1497,1628,1938,1500,1500,1500,1567,1557,1517,1599,0,0,0,0
1457272152646,0.9756097560975611,-0.48780487804878053,-9.26829268292683,0.021484375,-0.259765625,0.921875,0,0,0,1503,1495,1497,1628,1938,1500,1500,1500,1568,1556,1516,1600,0,0,0,0
1457272152698,-0.7317073170731708,0.7317073170731708,-0.24390243902439027,0.126953125,-1.16015625,0.982421875,0,0,0,1502,1495,1497,1632,1938,1500,1500,1500,1568,1564,1520,1600,0,0,0,0
1457272152747,-0.24390243902439027,-0.24390243902439027,0.48780487804878053,0.205078125,-0.43359375,0.96484375,0,0,0,1502,1496,1496,1635,1938,1500,1500,1500,1570,1562,1524,1604,0,0,0,0
1457272152797,1.2195121951219514,1.2195121951219514,-1.9512195121951221,0.076171875,-0.064453125,0.962890625,0,0,0,1503,1495,1496,1636,1938,1500,1500,1500,1571,1563,1523,1607,0,0,0,0
1457272152847,0.7317073170731708,-0.7317073170731708,-2.682926829268293,0.01953125,0.099609375,0.90625,0,0,0,1503,1495,1496,1642,1938,1500,1500,1500,1578,1566,1528,1612,0,0,0,0
1457272152896,0.7317073170731708,0.7317073170731708,0.48780487804878053,0.009765625,0.015625,1.021484375,0,0,0,1502,1495,1498,1648,1938,1500,1500,1500,1585,1571,1529,1615,0,0,0,0
1457272152945,0,-0.48780487804878053,-1.4634146341463417,0.00390625,0.05078125,0.91015625,0,0,0,1501,1495,1498,1655,1938,1500,1500,1500,1588,1576,1538,1622,0,0,0,0
1457272152995,-0.48780487804878053,0.9756097560975611,1.2195121951219514,0.017578125,0.095703125,0.8984375,0,0,0,1501,1496,1496,1663,1938,1500,1500,1500,1596,1584,1538,1630,0,0,0,0
1457272153046,-1.9512195121951221,-0.48780487804878053,-6.585365853658537,0.013671875,0.162109375,0.9765625,0,0,0,1501,1495,1498,1666,1938,1500,1500,1500,1597,1585,1543,1631,0,0,0,0
1457272153095,1.707317073170732,-0.24390243902439027,-6.585365853658537,0.01171875,-0.302734375,0.9765625,0,0,0,1501,1495,1498,1673,1938,1500,1500,1500,1603,1593,1549,1635,0,0,0,0
1457272153148,-0.24390243902439027,0.48780487804878053,1.707317073170732,0.00390625,-0.013671875,0.958984375,0,0,0,1501,1495,1498,1680,1938,1500,1500,1500,1607,1595,1555,1643,0,0,0,0
1457272153200,-0.48780487804878053,0,-0.48780487804878053,0.005859375,0.013671875,0.974609375,0,0,0,1502,1495,1497,1687,1939,1500,1500,1500,1613,1601,1561,1649,0,0,0,0
1457272153246,-0.7317073170731708,1.2195121951219514,3.658536585365854,0.005859375,-0.017578125,0.984375,0,0,0,1502,1495,1496,1691,1938,1500,1500,1500,1611,1609,1567,1649,0,0,0,0
1457272153298,-1.707317073170732,-0.24390243902439027,-4.878048780487806,0.005859375,0.02734375,0.919921875,0,0,0,1503,1495,1496,1695,1939,1500,1500,1500,1622,1606,1562,1658,0,0,0,0
1457272153348,-0.24390243902439027,0.9756097560975611,-2.9268292682926833,0.001953125,-0.005859375,1.05078125,0,0,0,1503,1495,1498,1699,1938,1500,1500,1500,1621,1611,1567,1661,0,0,0,0
1457272153396,-0.9756097560975611,0.9756097560975611,1.707317073170732,0.005859375,-0.015625,0.953125,0,0,0,1503,1496,1497,1702,1938,1500,1500,1500,1624,1612,1568,1664,0,0,0,0
1457272153447,-0.7317073170731708,0.48780487804878053,-0.48780487804878053,0.0078125,-0.033203125,1.02734375,0,0,0,1502,1495,1497,1702,1938,1500,1500,1500,1626,1610,1566,1666,0,0,0,0
1457272153497,0.24390243902439027,-0.24390243902439027,-1.4634146341463417,0.0078125,0.029296875,1.015625,0,0,0,1502,1495,1496,1702,1938,1500,1500,1500,1625,1613,1569,1661,0,0,0,0
1457272153547,-0.24390243902439027,-0.24390243902439027,-1.9512195121951221,0.005859375,0,1.0234375,0,0,0,1502,1495,1497,1703,1938,1500,1500,1500,1623,1617,1573,1663,0,0,0,0
1457272153595,0.7317073170731708,0.48780487804878053,1.707317073170732,0.01171875,-0.025390625,1.001953125,0,0,0,1503,1495,1496,1709,1938,1500,1500,1500,1630,1618,1576,1668,0,0,0,0
1457272153646,-0.24390243902439027,0,3.9024390243902443,0.01171875,0.021484375,1.02734375,0,0,0,1502,1495,1496,1716,1938,1500,1500,1500,1633,1625,1579,1675,0,0,0,0
1457272153695,0.24390243902439027,0.7317073170731708,1.2195121951219514,0.0390625,0.09765625,1.017578125,0,0,0,1501,1495,1496,1722,1938,1500,1500,1500,1639,1629,1585,1679,0,0,0,0
1457272153745,0,-0.24390243902439027,-0.9756097560975611,0.0078125,0.001953125,0.994140625,0,0,0,1503,1495,1497,1725,1938,1500,1500,1500,1643,1629,1583,1685,0,0,0,0
1457272153795,-3.658536585365854,-0.48780487804878053,-0.24390243902439027,0,0.046875,0.962890625,0,0,0,1501,1495,1497,1728,1938,1500,1500,1500,1646,1632,1586,1684,0,0,0,0
1457272153847,-1.2195121951219514,-0.24390243902439027,2.439024390243903,0.001953125,0.02734375,0.884765625,0,0,0,1503,1495,1496,1727,1938,1500,1500,1500,1644,1632,1588,1684,0,0,0,0
1457272153898,-0.48780487804878053,-0.24390243902439027,1.2195121951219514,0.013671875,-0.072265625,0.984375,0,0,0,1502,1495,1496,1732,1938,1500,1500,1500,1647,1637,1593,1687,0,0,0,0
1457272153950,0.24390243902439027,0.9756097560975611,-3.1707317073170733,0.00390625,-0.01171875,0.99609375,0,0,0,1503,1495,1498,1735,1938,1500,1500,1500,1653,1637,1589,1693,0,0,0,0
1457272153996,-0.48780487804878053,0.9756097560975611,3.414634146341464,0.017578125,-0.181640625,0.98046875,0,0,0,1501,1495,1496,1741,1937,1500,1500,1500,1658,1640,1592,1702,0,0,0,0
1457272154047,-0.48780487804878053,0.7317073170731708,3.9024390243902443,0.0078125,-0.029296875,0.90234375,0,0,0,1501,1495,1496,1744,1938,1500,1500,1500,1656,1646,1598,1700,0,0,0,0
1457272154098,0.7317073170731708,0.24390243902439027,-1.9512195121951221,0,0.001953125,0.97265625,0,0,0,1503,1495,1497,1748,1939,1500,1500,1500,1661,1649,1603,1703,0,0,0,0
1457272154145,0.24390243902439027,0.24390243902439027,6.829268292682928,0.005859375,0.076171875,0.998046875,0,0,0,1503,1495,1497,1752,1938,1500,1500,1500,1662,1652,1606,1704,0,0,0,0
1457272154198,0.24390243902439027,0,7.317073170731708,0.017578125,-0.1640625,0.974609375,0,0,0,1503,1495,1497,1757,1938,1500,1500,1500,1671,1657,1607,1709,0,0,0,0
1457272154247,-0.7317073170731708,-0.24390243902439027,2.9268292682926833,0.037109375,-0.24609375,1,0,0,0,1502,1495,1496,1764,1938,1500,1500,1500,1673,1659,1613,1715,0,0,0,0
1457272154295,0.48780487804878053,0.48780487804878053,0.9756097560975611,0.015625,0.0234375,0.986328125,0,0,0,1503,1495,1498,1774,1938,1500,1500,1500,1679,1669,1623,1721,0,0,0,0
1457272154346,-0.48780487804878053,-0.24390243902439027,-3.1707317073170733,0.11328125,-0.291015625,1.013671875,0,0,0,1503,1495,1497,1781,1938,1500,1500,1500,1686,1674,1624,1732,0,0,0,0
1457272154395,0.48780487804878053,0.24390243902439027,-5.365853658536586,0.044921875,-0.037109375,0.9921875,0,0,0,1503,1495,1498,1788,1938,1500,1500,1500,1694,1676,1628,1738,0,0,0,0
1457272154445,-0.7317073170731708,0,-0.7317073170731708,0.037109375,0.0859375,1,0,0,0,1502,1495,1497,1795,1938,1500,1500,1500,1700,1682,1634,1744,0,0,0,0
1457272154495,-0.48780487804878053,0.48780487804878053,-2.439024390243903,0.064453125,-0.265625,0.96484375,0,0,0,1501,1495,1497,1798,1938,1500,1500,1500,1702,1684,1636,1746,0,0,0,0
1457272154545,-0.9756097560975611,-0.7317073170731708,5.121951219512195,0.013671875,0.0859375,1.0625,0,0,0,1503,1495,1497,1798,1939,1500,1500,1500,1701,1685,1637,1745,0,0,0,0
1457272154595,0.9756097560975611,0.48780487804878053,4.146341463414634,0.005859375,0.01953125,0.9921875,0,0,0,1502,1495,1498,1805,1939,1500,1500,1500,1707,1695,1641,1749,0,0,0,0
1457272154644,-0.24390243902439027,0.7317073170731708,-6.341463414634147,0.0078125,-0.025390625,0.955078125,0,0,0,1502,1496,1497,1811,1938,1500,1500,1500,1711,1699,1649,1753,0,0,0,0
1457272154695,-0.7317073170731708,-0.24390243902439027,7.8048780487804885,0.01171875,-0.05859375,0.990234375,0,0,0,1503,1496,1497,1818,1938,1500,1500,1500,1716,1700,1650,1762,0,0,0,0
1457272154745,-0.9756097560975611,-0.48780487804878053,0.7317073170731708,0.154296875,-0.576171875,0.9765625,0,0,0,1502,1495,1498,1824,1939,1500,1500,1500,1721,1707,1655,1765,0,0,0,0
1457272154798,-1.2195121951219514,0.24390243902439027,3.658536585365854,0.0546875,-0.037109375,1.001953125,0,0,0,1502,1495,1498,1831,1939,1500,1500,1500,1724,1716,1662,1770,0,0,0,0
1457272154848,-0.24390243902439027,-0.24390243902439027,-2.9268292682926833,0.013671875,-0.33203125,1,0,0,0,1503,1496,1498,1837,1939,1500,1500,1500,1729,1717,1667,1775,0,0,0,0
1457272154895,0.24390243902439027,0.48780487804878053,1.2195121951219514,0.013671875,-0.072265625,0.96484375,0,0,0,1503,1495,1497,1842,1938,1500,1500,1500,1735,1721,1669,1779,0,0,0,0
1457272154949,0.9756097560975611,-0.48780487804878053,0.48780487804878053,0.029296875,-0.498046875,0.998046875,0,0,0,1503,1496,1496,1849,1938,1500,1500,1500,1742,1726,1674,1786,0,0,0,0
1457272154998,0.7317073170731708,0.9756097560975611,-1.9512195121951221,0.01171875,-0.3671875,0.966796875,0,0,0,1503,1495,1497,1856,1938,1500,1500,1500,1746,1734,1680,1792,0,0,0,0
1457272155048,-1.2195121951219514,1.2195121951219514,1.4634146341463417,0.001953125,0.0078125,0.9765625,0,0,0,1503,1495,1497,1856,1938,1500,1500,1500,1745,1735,1679,1793,0,0,0,0
1457272155098,1.4634146341463417,0.24390243902439027,-4.634146341463415,0.00390625,-0.115234375,0.994140625,0,0,0,1503,1495,1498,1856,1938,1500,1500,1500,1748,1734,1676,1794,0,0,0,0
1457272155145,1.4634146341463417,0,-0.24390243902439027,0.005859375,-0.048828125,0.947265625,0,0,0,1501,1495,1496,1858,1938,1500,1500,1500,1747,1733,1679,1797,0,0,0,0
1457272155197,0.24390243902439027,0.48780487804878053,-3.9024390243902443,0.013671875,0.08984375,0.98046875,0,0,0,1503,1495,1497,1866,1939,1500,1500,1500,1758,1738,1682,1802,0,0,0,0
1457272155246,-0.7317073170731708,0.24390243902439027,-1.4634146341463417,0.03515625,-0.099609375,0.951171875,0,0,0,1503,1495,1497,1871,1938,1500,1500,1500,1761,1743,1687,1805,0,0,0,0
1457272155295,2.682926829268293,-1.2195121951219514,-6.341463414634147,0,0.185546875,0.958984375,0,0,0,1503,1495,1496,1872,1938,1500,1500,1500,1761,1739,1685,1811,0,0,0,0
1457272155346,-3.414634146341464,-1.9512195121951221,-0.48780487804878053,0.015625,-0.359375,0.98828125,0,0,0,1503,1496,1496,1873,1939,1500,1500,1500,1759,1743,1691,1807,0,0,0,0
1457272155395,-2.682926829268293,-0.9756097560975611,-0.9756097560975611,0,-0.13671875,0.953125,0,0,0,1503,1495,1498,1874,1939,1500,1500,1500,1762,1750,1688,1808,0,0,0,0
1457272155444,-2.439024390243903,-1.4634146341463417,0,0.0234375,-0.76171875,0.935546875,0,0,0,1501,1495,1497,1877,1938,1500,1500,1500,1763,1749,1691,1813,0,0,0,0
1457272155495,-1.707317073170732,-1.4634146341463417,0.7317073170731708,0.005859375,0.05078125,1.02734375,0,0,0,1502,1495,1496,1880,1938,1500,1500,1500,1765,1749,1695,1815,0,0,0,0
1457272155546,-0.48780487804878053,0.24390243902439027,0.7317073170731708,0.017578125,-0.109375,1.02734375,0,0,0,1503,1496,1496,1883,1938,1500,1500,1500,1772,1750,1692,1822,0,0,0,0
1457272155599,0.9756097560975611,0.24390243902439027,-1.2195121951219514,0.03515625,-0.568359375,0.951171875,0,0,0,1501,1496,1497,1888,1938,1500,1500,1500,1773,1755,1699,1821,0,0,0,0
1457272155647,2.9268292682926833,0,0.24390243902439027,0.015625,-0.115234375,0.998046875,0,0,0,1502,1496,1497,1890,1938,1500,1500,1500,1776,1752,1698,1826,0,0,0,0
1457272155695,0.48780487804878053,1.9512195121951221,1.4634146341463417,0.00390625,-0.126953125,1.05078125,0,0,0,1502,1495,1496,1890,1938,1500,1500,1500,1776,1756,1696,1824,0,0,0,0
1457272155749,-0.7317073170731708,-0.48780487804878053,-2.1951219512195124,-0.001953125,0.2734375,0.998046875,0,0,0,1503,1495,1496,1892,1938,1500,1500,1500,1779,1757,1701,1827,0,0,0,0
1457272155798,-0.24390243902439027,-0.9756097560975611,-0.24390243902439027,0.001953125,0.31640625,1.009765625,0,0,0,1503,1496,1497,1892,1938,1500,1500,1500,1777,1757,1699,1831,0,0,0,0
1457272155845,1.4634146341463417,-1.2195121951219514,9.02439024390244,0.0078125,-0.501953125,0.982421875,0,0,0,1502,1495,1497,1894,1939,1500,1500,1500,1779,1763,1699,1827,0,0,0,0
1457272155898,-1.9512195121951221,2.1951219512195124,-0.48780487804878053,0.015625,-0.0625,0.978515625,0,0,0,1503,1495,1496,1901,1938,1500,1500,1500,1780,1768,1710,1834,0,0,0,0
1457272155948,-0.7317073170731708,1.2195121951219514,6.829268292682928,0.02734375,0.037109375,0.89453125,0,0,0,1503,1495,1497,1906,1938,1500,1500,1500,1789,1767,1707,1841,0,0,0,0
1457272155995,-0.24390243902439027,1.4634146341463417,-4.390243902439025,0.015625,-0.138671875,0.98046875,0,0,0,1503,1495,1498,1907,1939,1500,1500,1500,1788,1770,1710,1840,0,0,0,0
1457272156046,-0.9756097560975611,1.2195121951219514,-5.609756097560976,0.04296875,-0.044921875,0.998046875,0,0,0,1503,1495,1497,1908,1939,1500,1500,1500,1788,1768,1710,1842,0,0,0,0
1457272156097,-0.48780487804878053,0.24390243902439027,8.048780487804878,0.021484375,-0.48046875,0.951171875,0,0,0,1503,1496,1497,1909,1938,1500,1500,1500,1792,1766,1710,1844,0,0,0,0
1457272156145,0.48780487804878053,0.7317073170731708,-5.121951219512195,0.001953125,-0.275390625,1.103515625,0,0,0,1503,1495,1498,1914,1939,1500,1500,1500,1794,1774,1712,1848,0,0,0,0
1457272156196,-2.1951219512195124,0.24390243902439027,-4.146341463414634,0.01171875,-0.7578125,1.12109375,0,0,0,1503,1495,1496,1917,1938,1500,1500,1500,1793,1777,1717,1849,0,0,0,0
1457272156245,-0.24390243902439027,-1.707317073170732,-1.2195121951219514,0.015625,-0.22265625,0.9296875,0,0,0,1503,1495,1496,1920,1938,1500,1500,1500,1796,1776,1714,1850,0,0,0,0
1457272156295,-2.1951219512195124,-0.9756097560975611,-2.682926829268293,0.04296875,0.109375,0.93359375,0,0,0,1503,1495,1497,1923,1938,1500,1500,1500,1796,1778,1716,1850,0,0,0,0
1457272156345,-2.682926829268293,-0.48780487804878053,0.48780487804878053,0.013671875,-0.248046875,1.052734375,0,0,0,1503,1495,1496,1926,1939,1500,1500,1500,1796,1780,1718,1850,0,0,0,0
1457272156395,-1.9512195121951221,-1.2195121951219514,4.878048780487806,0.009765625,-0.095703125,0.82421875,0,0,0,1502,1495,1496,1927,1938,1500,1500,1500,1798,1782,1718,1850,0,0,0,0
1457272156444,0.24390243902439027,-0.7317073170731708,1.2195121951219514,0.041015625,-0.798828125,0.966796875,0,0,0,1502,1496,1496,1929,1938,1500,1500,1500,1796,1776,1714,1850,0,0,0,0
1457272156499,1.2195121951219514,2.9268292682926833,-6.585365853658537,0.021484375,-0.197265625,1.001953125,0,0,0,1501,1495,1496,1932,1938,1500,1500,1500,1798,1776,1712,1850,0,0,0,0
1457272156548,1.707317073170732,-1.4634146341463417,1.2195121951219514,0.0390625,-0.18359375,0.900390625,0,0,0,1502,1495,1497,1936,1938,1500,1500,1500,1798,1782,1722,1850,0,0,0,0
1457272156595,2.9268292682926833,1.2195121951219514,-2.439024390243903,0.0234375,-0.298828125,0.94921875,0,0,0,1502,1495,1497,1941,1938,1500,1500,1500,1798,1786,1718,1850,0,0,0,0
1457272156647,-2.439024390243903,0,2.9268292682926833,0.03125,-1.060546875,1.0859375,0,0,0,1503,1495,1496,1947,1938,1500,1500,1500,1794,1780,1720,1850,0,0,0,0
1457272156697,-1.707317073170732,-0.48780487804878053,-0.7317073170731708,0.005859375,-0.203125,1.013671875,0,0,0,1503,1496,1497,1955,1938,1500,1500,1500,1794,1774,1710,1850,0,0,0,0
1457272156748,0,-0.24390243902439027,-0.24390243902439027,0.056640625,-0.474609375,1.15234375,0,0,0,1502,1496,1497,1956,1938,1500,1500,1500,1792,1776,1714,1850,0,0,0,0
1457272156798,-2.439024390243903,-0.24390243902439027,3.1707317073170733,0.0390625,-0.83203125,0.916015625,0,0,0,1502,1495,1498,1958,1938,1500,1500,1500,1798,1772,1708,1850,0,0,0,0
1457272156846,0.7317073170731708,-0.48780487804878053,-0.9756097560975611,0.037109375,-0.1171875,0.958984375,0,0,0,1503,1495,1496,1958,1938,1500,1500,1500,1798,1776,1712,1850,0,0,0,0
1457272156897,-3.414634146341464,0.7317073170731708,0.24390243902439027,0.0390625,-0.05078125,0.95703125,0,0,0,1503,1495,1496,1958,1938,1500,1500,1500,1792,1770,1708,1850,0,0,0,0
1457272156945,3.1707317073170733,0,2.682926829268293,0.03125,0.12890625,0.916015625,0,0,0,1503,1495,1496,1960,1938,1500,1500,1500,1798,1782,1714,1850,0,0,0,0
1457272156996,-3.658536585365854,0.24390243902439027,-0.48780487804878053,0.015625,0.05859375,1.1015625,0,0,0,1503,1495,1496,1966,1938,1500,1500,1500,1794,1770,1710,1850,0,0,0,0
1457272157045,-3.1707317073170733,-3.658536585365854,10.24390243902439,0.01953125,0.025390625,1.201171875,0,0,0,1503,1495,1496,1976,1938,1500,1500,1500,1796,1780,1710,1850,0,0,0,0
1457272157095,1.4634146341463417,-1.2195121951219514,3.1707317073170733,0.087890625,0.501953125,1.083984375,0,0,0,1503,1495,1497,1982,1938,1500,1500,1500,1790,1776,1712,1850,0,0,0,0
1457272157145,-2.1951219512195124,0.24390243902439027,-6.341463414634147,0.005859375,0.005859375,0.912109375,0,0,0,1503,1495,1498,1989,1939,1500,1500,1500,1790,1772,1708,1850,0,0,0,0
1457272157198,1.4634146341463417,1.707317073170732,3.414634146341464,0.025390625,0.28125,0.876953125,0,0,0,1502,1495,1498,1992,1939,1500,1500,1500,1790,1774,1710,1850,0,0,0,0
1457272157245,0,-0.48780487804878053,-3.1707317073170733,0.0234375,-0.181640625,1.025390625,0,0,0,1503,1495,1496,1993,1938,1500,1500,1500,1792,1770,1708,1850,0,0,0,0
1457272157296,2.439024390243903,-1.4634146341463417,-3.658536585365854,0.025390625,-0.279296875,0.79296875,0,0,0,1502,1495,1496,1992,1938,1500,1500,1500,1796,1772,1706,1850,0,0,0,0
1457272157349,3.658536585365854,-0.9756097560975611,0.24390243902439027,0.0859375,-1.037109375,1.005859375,0,0,0,1503,1495,1497,1992,1939,1500,1500,1500,1794,1788,1720,1850,0,0,0,0
1457272157398,-0.9756097560975611,0.48780487804878053,-2.439024390243903,0.107421875,-1.33203125,1.09765625,0,0,0,1502,1496,1497,1992,1938,1500,1500,1500,1792,1772,1710,1850,0,0,0,0
1457272157448,0,-0.7317073170731708,7.317073170731708,0.02734375,-0.3125,1.044921875,0,0,0,1503,1495,1496,1993,1938,1500,1500,1500,1792,1776,1710,1850,0,0,0,0
1457272157495,-1.9512195121951221,-1.4634146341463417,-2.439024390243903,0.044921875,-0.09765625,0.99609375,0,0,0,1503,1495,1497,1992,1938,1500,1500,1500,1792,1776,1710,1850,0,0,0,0
1457272157547,-1.9512195121951221,0.7317073170731708,-2.9268292682926833,0.03515625,0.076171875,0.90625,0,0,0,1503,1495,1496,1992,1938,1500,1500,1500,1786,1764,1700,1850,0,0,0,0
1457272157597,0.24390243902439027,0.24390243902439027,3.658536585365854,0.02734375,0.060546875,0.990234375,0,0,0,1503,1495,1496,1994,1938,1500,1500,1500,1790,1772,1708,1850,0,0,0,0
1457272157646,-0.7317073170731708,0.24390243902439027,-3.1707317073170733,0.029296875,-0.1796875,0.90625,0,0,0,1502,1496,1497,1992,1938,1500,1500,1500,1794,1770,1702,1850,0,0,0,0
